"No.","Time","Source","Destination","Protocol","Length","Info"
"2298","733.417199","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=262158 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2299","733.417574","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=263546 Win=262144 Len=0"
"2300","733.421111","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=263546 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2301","733.421599","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=264934 Win=262144 Len=0"
"2302","733.425105","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=264934 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2303","733.425499","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=266322 Win=262144 Len=0"
"2304","733.437477","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=266322 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2305","733.437706","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=267710 Win=262144 Len=0"
"2306","733.437778","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=267710 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2307","733.438945","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=269098 Win=262144 Len=0"
"2308","733.441477","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=269098 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2309","733.441760","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=270486 Win=262144 Len=0"
"2310","733.450129","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=270486 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2311","733.450377","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=271874 Win=262144 Len=0"
"2312","733.454776","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=271874 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2313","733.455117","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=273262 Win=262144 Len=0"
"2314","733.457967","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=273262 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2315","733.458365","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=274650 Win=262144 Len=0"
"2316","733.463604","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=274650 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2317","733.464062","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=276038 Win=262144 Len=0"
"2318","733.468201","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=276038 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2319","733.468713","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=277426 Win=262144 Len=0"
"2320","733.472145","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=277426 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2321","733.472691","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=278814 Win=262144 Len=0"
"2322","733.475502","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=278814 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2323","733.475884","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=280202 Win=262144 Len=0"
"2324","733.487278","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=280202 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2325","733.487568","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=281590 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2326","733.487882","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=281590 Win=262144 Len=0"
"2327","733.489191","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=282978 Win=262144 Len=0"
"2328","733.490810","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=282978 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2329","733.491404","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=284366 Win=262144 Len=0"
"2330","733.494897","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=284366 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2331","733.495191","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=285754 Win=262144 Len=0"
"2332","733.497733","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=285754 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2333","733.498054","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=287142 Win=262144 Len=0"
"2334","733.501921","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=287142 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2335","733.502325","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=288530 Win=262144 Len=0"
"2336","733.505168","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=288530 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2337","733.505524","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=289918 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2338","733.505527","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=289918 Win=262144 Len=0"
"2339","733.505663","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=291306 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2340","733.505671","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=292694 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2341","733.505991","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=294082 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2342","733.506176","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=295470 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2343","733.506623","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=296858 Win=262144 Len=0"
"2344","733.508542","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=296858 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2345","733.508875","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=298246 Win=262144 Len=0"
"2346","733.509146","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=298246 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2347","733.509376","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=299634 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2348","733.509412","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=301022 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2349","733.509551","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=302410 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2350","733.509783","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=303798 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2351","733.509910","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=305186 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2352","733.510043","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=305186 Win=262144 Len=0"
"2353","733.511291","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=306574 Win=262144 Len=0"
"2354","733.511916","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=306574 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2355","733.512263","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=307962 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2356","733.512272","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=309350 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2357","733.512649","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=310738 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2358","733.512657","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=312126 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2359","733.512664","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=310738 Win=262144 Len=0"
"2360","733.513973","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=313514 Win=262144 Len=0"
"2361","733.515808","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=313514 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2362","733.515941","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=314902 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2363","733.515983","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=314902 Win=262144 Len=0"
"2364","733.516186","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=316290 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2365","733.516193","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=317678 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2366","733.516416","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=319066 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2367","733.516502","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=320454 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2368","733.516736","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=321842 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2369","733.516905","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=323230 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2370","733.517116","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=324618 Win=262144 Len=0"
"2371","733.517142","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=324618 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2372","733.518390","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=326006 Win=262144 Len=0"
"2373","733.519138","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=326006 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2374","733.519637","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=327394 Win=262144 Len=0"
"2375","733.519779","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=327394 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2376","733.520078","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=328782 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2377","733.520082","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=330170 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2378","733.520143","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=331558 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2379","733.520370","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=332946 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2380","733.520611","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=334334 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2381","733.520751","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=335722 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2382","733.520798","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=335722 Win=262144 Len=0"
"2383","733.521068","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=337110 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2384","733.521074","45.11.180.154","10.12.19.101","TCP","400","80  >  49784 [PSH, ACK] Seq=338498 Ack=349 Win=57856 Len=346 [TCP segment of a reassembled PDU]"
"2385","733.521189","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=338844 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2386","733.522002","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=340232 Win=262144 Len=0"
"2387","733.522552","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=340232 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2388","733.522826","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=341620 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2389","733.522988","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=343008 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2390","733.523144","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=344396 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2391","733.523158","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=344396 Win=262144 Len=0"
"2392","733.523380","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=345784 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2393","733.523476","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=347172 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2394","733.524271","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=348560 Win=262144 Len=0"
"2395","733.527483","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=348560 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2396","733.527491","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=349948 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2397","733.527727","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=351336 Win=262144 Len=0"
"2398","733.527817","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=351336 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2399","733.527826","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=352724 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2400","733.528027","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=354112 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2401","733.528176","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=355500 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2402","733.528374","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=356888 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2403","733.528612","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=358276 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2404","733.528617","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=359664 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2405","733.528785","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=361052 Win=262144 Len=0"
"2406","733.528869","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=361052 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2407","733.530004","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=362440 Win=262144 Len=0"
"2408","733.536588","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=362440 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2409","733.536828","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=363828 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2410","733.536967","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=365216 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2411","733.537005","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=363828 Win=262144 Len=0"
"2412","733.537166","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=366604 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2413","733.537247","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=367992 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2414","733.537553","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=369380 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2415","733.537563","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=370768 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2416","733.537924","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=372156 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2417","733.537936","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=373544 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2418","733.538181","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=374932 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2419","733.538220","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=374932 Win=262144 Len=0"
"2420","733.538266","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=376320 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2421","733.538350","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=377708 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2422","733.538899","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=379096 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2423","733.538914","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=380484 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2424","733.539151","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=381872 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2425","733.539295","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=381872 Win=262144 Len=0"
"2426","733.539389","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=383260 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2427","733.539400","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=384648 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2428","733.540483","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=386036 Win=262144 Len=0"
"2429","733.543283","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=386036 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2430","733.543548","10.12.19.101","45.11.180.154","TCP","54","49784  >  80 [ACK] Seq=349 Ack=387424 Win=262144 Len=0"
"2431","733.543654","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=387424 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2432","733.543718","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=388812 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2433","733.543939","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=390200 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2434","733.544081","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=391588 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
"2435","733.544305","45.11.180.154","10.12.19.101","TCP","1442","80  >  49784 [ACK] Seq=392976 Ack=349 Win=57856 Len=1388 [TCP segment of a reassembled PDU]"
